Date [A Ch.2 Main];Time [A Ch.2 Main];dt (s) [A Ch.2 Main];Oxygen (%air sat.) [A Ch.2 Main];dphi (∞) [A Ch.2 Main];Signal Intensity (mV) [A Ch.2 Main];Ambient Light (mV) [A Ch.2 Main];Status [A Ch.2 Main];Date [A Ch.2 CompT];Time [A Ch.2 CompT];dt (s) [A Ch.2 CompT];Sample Temp. (∞C) [A Ch.2 CompT];Status [A Ch.2 CompT];Date [A Ch.2 CompP];Time [A Ch.2 CompP];dt (s) [A Ch.2 CompP];Pressure (mbar) [A Ch.2 CompP];Status [A Ch.2 CompP];Date [A Ch.3 Main];Time [A Ch.3 Main];dt (s) [A Ch.3 Main];Oxygen (%air sat.) [A Ch.3 Main];dphi (∞) [A Ch.3 Main];Signal Intensity (mV) [A Ch.3 Main];Ambient Light (mV) [A Ch.3 Main];Status [A Ch.3 Main];Date [A Ch.3 CompT];Time [A Ch.3 CompT];dt (s) [A Ch.3 CompT];Sample Temp. (∞C) [A Ch.3 CompT];Status [A Ch.3 CompT];Date [A Ch.3 CompP];Time [A Ch.3 CompP];dt (s) [A Ch.3 CompP];Pressure (mbar) [A Ch.3 CompP];Status [A Ch.3 CompP];Date [A Ch.4 Main];Time [A Ch.4 Main];dt (s) [A Ch.4 Main];Oxygen (%air sat.) [A Ch.4 Main];dphi (∞) [A Ch.4 Main];Signal Intensity (mV) [A Ch.4 Main];Ambient Light (mV) [A Ch.4 Main];Status [A Ch.4 Main];Date [A Ch.4 CompT];Time [A Ch.4 CompT];dt (s) [A Ch.4 CompT];Sample Temp. (∞C) [A Ch.4 CompT];Status [A Ch.4 CompT];Date [A Ch.4 CompP];Time [A Ch.4 CompP];dt (s) [A Ch.4 CompP];Pressure (mbar) [A Ch.4 CompP];Status [A Ch.4 CompP];Date [A T1];Time [A T1];dt (s) [A T1];Sample Temp. (∞C) [A T1];Status [A T1];Date [Comment];Time [Comment];Comment
24-09-2024;19:25:09.471;22320.875;97.718;24.931;152;0;OK;24-09-2024;19:25:09.471;22320.875;15.368;OK;24-09-2024;19:25:09.471;22320.875;996;OK;24-09-2024;19:25:09.264;22320.668;89.395;26.291;55;1;OK;24-09-2024;19:25:09.264;22320.668;15.369;OK;24-09-2024;19:25:09.264;22320.668;996;OK;24-09-2024;19:25:09.604;22321.008;99.219;24.738;62;1;OK;24-09-2024;19:25:09.604;22321.008;15.368;OK;24-09-2024;19:25:09.604;22321.008;996;OK;25-09-2024;01:38:09.146;44700.550;15.359;OK;;;
24-09-2024;19:25:39.470;22350.874;97.674;24.937;153;1;OK;24-09-2024;19:25:39.470;22350.874;15.363;OK;24-09-2024;19:25:39.470;22350.874;996;OK;24-09-2024;19:25:39.263;22350.667;89.191;26.319;55;1;OK;24-09-2024;19:25:39.263;22350.667;15.363;OK;24-09-2024;19:25:39.263;22350.667;996;OK;24-09-2024;19:25:39.601;22351.006;99.313;24.727;62;0;OK;24-09-2024;19:25:39.601;22351.006;15.364;OK;24-09-2024;19:25:39.601;22351.006;996;OK;25-09-2024;01:39:09.147;44760.551;15.361;OK;;;
24-09-2024;19:26:09.472;22380.876;97.684;24.936;153;0;OK;24-09-2024;19:26:09.472;22380.876;15.364;OK;24-09-2024;19:26:09.472;22380.876;996;OK;24-09-2024;19:26:09.265;22380.669;89.278;26.308;55;0;OK;24-09-2024;19:26:09.265;22380.669;15.363;OK;24-09-2024;19:26:09.265;22380.669;996;OK;24-09-2024;19:26:09.606;22381.010;99.211;24.739;62;0;OK;24-09-2024;19:26:09.606;22381.010;15.363;OK;24-09-2024;19:26:09.606;22381.010;996;OK;25-09-2024;01:40:09.146;44820.550;15.357;OK;;;
24-09-2024;19:26:39.471;22410.875;97.758;24.928;153;1;OK;24-09-2024;19:26:39.471;22410.875;15.360;OK;24-09-2024;19:26:39.471;22410.875;996;OK;24-09-2024;19:26:39.264;22410.668;89.194;26.319;55;1;OK;24-09-2024;19:26:39.264;22410.668;15.361;OK;24-09-2024;19:26:39.264;22410.668;996;OK;24-09-2024;19:26:39.604;22411.009;99.105;24.753;62;0;OK;24-09-2024;19:26:39.604;22411.009;15.360;OK;24-09-2024;19:26:39.604;22411.009;996;OK;25-09-2024;01:41:09.148;44880.552;15.357;OK;;;
24-09-2024;19:27:09.474;22440.878;97.665;24.939;152;1;OK;24-09-2024;19:27:09.474;22440.878;15.365;OK;24-09-2024;19:27:09.474;22440.878;996;OK;24-09-2024;19:27:09.266;22440.670;89.001;26.344;55;0;OK;24-09-2024;19:27:09.266;22440.670;15.365;OK;24-09-2024;19:27:09.266;22440.670;996;OK;24-09-2024;19:27:09.608;22441.012;99.298;24.729;62;1;OK;24-09-2024;19:27:09.608;22441.012;15.364;OK;24-09-2024;19:27:09.608;22441.012;996;OK;25-09-2024;01:42:09.149;44940.553;15.359;OK;;;
24-09-2024;19:27:39.476;22470.880;97.678;24.936;152;1;OK;24-09-2024;19:27:39.476;22470.880;15.364;OK;24-09-2024;19:27:39.476;22470.880;996;OK;24-09-2024;19:27:39.268;22470.672;89.063;26.336;55;1;OK;24-09-2024;19:27:39.268;22470.672;15.364;OK;24-09-2024;19:27:39.268;22470.672;996;OK;24-09-2024;19:27:39.608;22471.012;98.981;24.767;62;1;OK;24-09-2024;19:27:39.608;22471.012;15.363;OK;24-09-2024;19:27:39.608;22471.012;996;OK;25-09-2024;01:43:09.151;45000.555;15.365;OK;;;
24-09-2024;19:28:09.477;22500.881;97.621;24.943;153;1;OK;24-09-2024;19:28:09.477;22500.881;15.362;OK;24-09-2024;19:28:09.477;22500.881;996;OK;24-09-2024;19:28:09.271;22500.675;89.211;26.317;55;0;OK;24-09-2024;19:28:09.271;22500.675;15.362;OK;24-09-2024;19:28:09.271;22500.675;996;OK;24-09-2024;19:28:09.611;22501.015;99.333;24.725;62;1;OK;24-09-2024;19:28:09.611;22501.015;15.362;OK;24-09-2024;19:28:09.611;22501.015;996;OK;25-09-2024;01:44:09.150;45060.554;15.366;OK;;;
24-09-2024;19:28:39.273;22530.677;97.693;24.935;153;0;OK;24-09-2024;19:28:39.273;22530.677;15.365;OK;24-09-2024;19:28:39.273;22530.677;996;OK;24-09-2024;19:28:39.403;22530.807;89.182;26.320;55;0;OK;24-09-2024;19:28:39.403;22530.807;15.365;OK;24-09-2024;19:28:39.403;22530.807;996;OK;24-09-2024;19:28:39.609;22531.013;99.197;24.741;62;1;OK;24-09-2024;19:28:39.609;22531.013;15.364;OK;24-09-2024;19:28:39.609;22531.013;996;OK;25-09-2024;01:45:09.150;45120.554;15.363;OK;;;
24-09-2024;19:29:09.274;22560.678;97.696;24.935;153;0;OK;24-09-2024;19:29:09.274;22560.678;15.365;OK;24-09-2024;19:29:09.274;22560.678;996;OK;24-09-2024;19:29:09.405;22560.810;89.118;26.328;55;0;OK;24-09-2024;19:29:09.405;22560.810;15.364;OK;24-09-2024;19:29:09.405;22560.810;996;OK;24-09-2024;19:29:09.614;22561.018;99.146;24.747;62;1;OK;24-09-2024;19:29:09.614;22561.018;15.364;OK;24-09-2024;19:29:09.614;22561.018;996;OK;25-09-2024;01:46:09.152;45180.556;15.357;OK;;;
24-09-2024;19:29:39.275;22590.679;97.617;24.944;152;0;OK;24-09-2024;19:29:39.275;22590.679;15.365;OK;24-09-2024;19:29:39.275;22590.679;996;OK;24-09-2024;19:29:39.603;22591.007;89.059;26.336;55;0;OK;24-09-2024;19:29:39.603;22591.007;15.365;OK;24-09-2024;19:29:39.603;22591.007;996;OK;24-09-2024;19:29:39.409;22590.813;99.042;24.759;62;0;OK;24-09-2024;19:29:39.409;22590.813;15.365;OK;24-09-2024;19:29:39.409;22590.813;996;OK;25-09-2024;01:47:09.151;45240.555;15.356;OK;;;
24-09-2024;19:30:09.275;22620.679;97.585;24.947;152;0;OK;24-09-2024;19:30:09.275;22620.679;15.368;OK;24-09-2024;19:30:09.275;22620.679;996;OK;24-09-2024;19:30:09.599;22621.003;89.028;26.340;55;1;OK;24-09-2024;19:30:09.599;22621.003;15.368;OK;24-09-2024;19:30:09.599;22621.003;996;OK;24-09-2024;19:30:09.408;22620.812;99.143;24.747;62;1;OK;24-09-2024;19:30:09.408;22620.812;15.368;OK;24-09-2024;19:30:09.408;22620.812;996;OK;25-09-2024;01:48:09.153;45300.557;15.356;OK;;;
24-09-2024;19:30:39.271;22650.675;97.675;24.937;153;0;OK;24-09-2024;19:30:39.271;22650.675;15.364;OK;24-09-2024;19:30:39.271;22650.675;996;OK;24-09-2024;19:30:39.597;22651.001;89.179;26.321;55;1;OK;24-09-2024;19:30:39.597;22651.001;15.363;OK;24-09-2024;19:30:39.597;22651.001;996;OK;24-09-2024;19:30:39.403;22650.807;99.263;24.733;62;1;OK;24-09-2024;19:30:39.403;22650.807;15.364;OK;24-09-2024;19:30:39.403;22650.807;996;OK;25-09-2024;01:49:09.154;45360.558;15.356;OK;;;
24-09-2024;19:31:09.278;22680.682;97.550;24.952;153;1;OK;24-09-2024;19:31:09.278;22680.682;15.361;OK;24-09-2024;19:31:09.278;22680.682;996;OK;24-09-2024;19:31:09.606;22681.010;89.010;26.343;55;0;OK;24-09-2024;19:31:09.606;22681.010;15.361;OK;24-09-2024;19:31:09.606;22681.010;996;OK;24-09-2024;19:31:09.410;22680.814;99.082;24.754;62;1;OK;24-09-2024;19:31:09.410;22680.814;15.360;OK;24-09-2024;19:31:09.410;22680.814;996;OK;25-09-2024;01:50:09.157;45420.561;15.363;OK;;;
24-09-2024;19:31:39.277;22710.681;97.589;24.947;153;1;OK;24-09-2024;19:31:39.277;22710.681;15.363;OK;24-09-2024;19:31:39.277;22710.681;996;OK;24-09-2024;19:31:39.607;22711.011;89.036;26.339;55;0;OK;24-09-2024;19:31:39.607;22711.011;15.363;OK;24-09-2024;19:31:39.607;22711.011;996;OK;24-09-2024;19:31:39.411;22710.815;99.033;24.760;62;1;OK;24-09-2024;19:31:39.411;22710.815;15.363;OK;24-09-2024;19:31:39.411;22710.815;996;OK;25-09-2024;01:51:09.155;45480.559;15.361;OK;;;
24-09-2024;19:32:09.279;22740.683;97.587;24.947;152;1;OK;24-09-2024;19:32:09.279;22740.683;15.363;OK;24-09-2024;19:32:09.279;22740.683;996;OK;24-09-2024;19:32:09.608;22741.012;89.052;26.338;55;0;OK;24-09-2024;19:32:09.608;22741.012;15.363;OK;24-09-2024;19:32:09.608;22741.012;996;OK;24-09-2024;19:32:09.411;22740.815;99.167;24.745;62;0;OK;24-09-2024;19:32:09.411;22740.815;15.363;OK;24-09-2024;19:32:09.411;22740.815;996;OK;25-09-2024;01:52:09.158;45540.562;15.366;OK;;;
24-09-2024;19:32:39.280;22770.684;97.574;24.949;152;1;OK;24-09-2024;19:32:39.280;22770.684;15.362;OK;24-09-2024;19:32:39.280;22770.684;996;OK;24-09-2024;19:32:39.412;22770.816;88.948;26.351;55;0;OK;24-09-2024;19:32:39.412;22770.816;15.362;OK;24-09-2024;19:32:39.412;22770.816;996;OK;24-09-2024;19:32:39.621;22771.025;99.070;24.756;62;1;OK;24-09-2024;19:32:39.621;22771.025;15.362;OK;24-09-2024;19:32:39.621;22771.025;996;OK;25-09-2024;01:53:09.159;45600.563;15.357;OK;;;
24-09-2024;19:33:09.280;22800.684;97.488;24.960;152;1;OK;24-09-2024;19:33:09.280;22800.684;15.360;OK;24-09-2024;19:33:09.280;22800.684;996;OK;24-09-2024;19:33:09.415;22800.819;88.795;26.372;55;1;OK;24-09-2024;19:33:09.415;22800.819;15.360;OK;24-09-2024;19:33:09.415;22800.819;996;OK;24-09-2024;19:33:09.626;22801.030;99.023;24.761;62;1;OK;24-09-2024;19:33:09.626;22801.030;15.361;OK;24-09-2024;19:33:09.626;22801.030;996;OK;25-09-2024;01:54:09.159;45660.563;15.364;OK;;;
24-09-2024;19:33:39.285;22830.689;97.550;24.952;153;1;OK;24-09-2024;19:33:39.285;22830.689;15.363;OK;24-09-2024;19:33:39.285;22830.689;996;OK;24-09-2024;19:33:39.419;22830.823;88.887;26.359;55;0;OK;24-09-2024;19:33:39.419;22830.823;15.363;OK;24-09-2024;19:33:39.419;22830.823;996;OK;24-09-2024;19:33:39.623;22831.027;99.061;24.757;62;1;OK;24-09-2024;19:33:39.623;22831.027;15.365;OK;24-09-2024;19:33:39.623;22831.027;996;OK;25-09-2024;01:55:09.160;45720.564;15.362;OK;;;
24-09-2024;19:34:09.488;22860.892;97.483;24.960;152;0;OK;24-09-2024;19:34:09.488;22860.892;15.363;OK;24-09-2024;19:34:09.488;22860.892;996;OK;24-09-2024;19:34:09.285;22860.689;89.061;26.336;55;1;OK;24-09-2024;19:34:09.285;22860.689;15.362;OK;24-09-2024;19:34:09.285;22860.689;996;OK;24-09-2024;19:34:09.621;22861.025;99.198;24.741;62;0;OK;24-09-2024;19:34:09.621;22861.025;15.362;OK;24-09-2024;19:34:09.621;22861.025;996;OK;25-09-2024;01:56:09.159;45780.563;15.361;OK;;;
24-09-2024;19:34:39.492;22890.896;97.542;24.953;152;1;OK;24-09-2024;19:34:39.492;22890.896;15.361;OK;24-09-2024;19:34:39.492;22890.896;996;OK;24-09-2024;19:34:39.286;22890.690;88.877;26.360;55;0;OK;24-09-2024;19:34:39.286;22890.690;15.361;OK;24-09-2024;19:34:39.286;22890.690;996;OK;24-09-2024;19:34:39.624;22891.028;98.978;24.767;62;0;OK;24-09-2024;19:34:39.624;22891.028;15.361;OK;24-09-2024;19:34:39.624;22891.028;996;OK;25-09-2024;01:57:09.161;45840.565;15.360;OK;;;
24-09-2024;19:35:09.494;22920.898;97.504;24.958;152;1;OK;24-09-2024;19:35:09.494;22920.898;15.361;OK;24-09-2024;19:35:09.494;22920.898;996;OK;24-09-2024;19:35:09.287;22920.691;88.821;26.368;55;1;OK;24-09-2024;19:35:09.287;22920.691;15.360;OK;24-09-2024;19:35:09.287;22920.691;996;OK;24-09-2024;19:35:09.642;22921.046;99.007;24.764;62;0;OK;24-09-2024;19:35:09.642;22921.046;15.361;OK;24-09-2024;19:35:09.642;22921.046;996;OK;25-09-2024;01:58:09.159;45900.563;15.360;OK;;;
24-09-2024;19:35:39.495;22950.899;97.538;24.954;152;1;OK;24-09-2024;19:35:39.495;22950.899;15.360;OK;24-09-2024;19:35:39.495;22950.899;996;OK;24-09-2024;19:35:39.291;22950.695;88.868;26.362;55;0;OK;24-09-2024;19:35:39.291;22950.695;15.360;OK;24-09-2024;19:35:39.291;22950.695;996;OK;24-09-2024;19:35:39.629;22951.033;98.896;24.776;62;0;OK;24-09-2024;19:35:39.629;22951.033;15.361;OK;24-09-2024;19:35:39.629;22951.033;996;OK;25-09-2024;01:59:09.160;45960.564;15.362;OK;;;
24-09-2024;19:36:09.497;22980.902;97.517;24.956;152;1;OK;24-09-2024;19:36:09.497;22980.902;15.362;OK;24-09-2024;19:36:09.497;22980.902;996;OK;24-09-2024;19:36:09.290;22980.694;88.778;26.373;55;0;OK;24-09-2024;19:36:09.290;22980.694;15.363;OK;24-09-2024;19:36:09.290;22980.694;996;OK;24-09-2024;19:36:09.631;22981.035;98.959;24.769;62;1;OK;24-09-2024;19:36:09.631;22981.035;15.363;OK;24-09-2024;19:36:09.631;22981.035;996;OK;25-09-2024;02:00:09.161;46020.565;15.358;OK;;;
24-09-2024;19:36:39.497;23010.901;97.515;24.956;152;1;OK;24-09-2024;19:36:39.497;23010.901;15.364;OK;24-09-2024;19:36:39.497;23010.901;996;OK;24-09-2024;19:36:39.291;23010.695;88.760;26.375;55;0;OK;24-09-2024;19:36:39.291;23010.695;15.364;OK;24-09-2024;19:36:39.291;23010.695;996;OK;24-09-2024;19:36:39.629;23011.033;99.079;24.755;62;1;OK;24-09-2024;19:36:39.629;23011.033;15.364;OK;24-09-2024;19:36:39.629;23011.033;996;OK;25-09-2024;02:01:09.161;46080.565;15.361;OK;;;
24-09-2024;19:37:09.502;23040.906;97.458;24.963;152;1;OK;24-09-2024;19:37:09.502;23040.906;15.359;OK;24-09-2024;19:37:09.502;23040.906;996;OK;24-09-2024;19:37:09.294;23040.698;88.476;26.413;55;1;OK;24-09-2024;19:37:09.294;23040.698;15.359;OK;24-09-2024;19:37:09.294;23040.698;996;OK;24-09-2024;19:37:09.636;23041.040;98.970;24.768;62;1;OK;24-09-2024;19:37:09.636;23041.040;15.359;OK;24-09-2024;19:37:09.636;23041.040;996;OK;25-09-2024;02:02:09.162;46140.566;15.356;OK;;;
24-09-2024;19:37:39.502;23070.906;97.562;24.951;152;1;OK;24-09-2024;19:37:39.502;23070.906;15.359;OK;24-09-2024;19:37:39.502;23070.906;996;OK;24-09-2024;19:37:39.294;23070.698;88.681;26.386;55;0;OK;24-09-2024;19:37:39.294;23070.698;15.360;OK;24-09-2024;19:37:39.294;23070.698;996;OK;24-09-2024;19:37:39.635;23071.039;98.913;24.775;62;0;OK;24-09-2024;19:37:39.635;23071.039;15.359;OK;24-09-2024;19:37:39.635;23071.039;996;OK;25-09-2024;02:03:09.163;46200.567;15.353;OK;;;
24-09-2024;19:38:09.297;23100.701;97.511;24.956;153;0;OK;24-09-2024;19:38:09.297;23100.701;15.363;OK;24-09-2024;19:38:09.297;23100.701;996;OK;24-09-2024;19:38:09.431;23100.835;88.789;26.372;55;0;OK;24-09-2024;19:38:09.431;23100.835;15.363;OK;24-09-2024;19:38:09.431;23100.835;996;OK;24-09-2024;19:38:09.637;23101.041;99.020;24.762;62;0;OK;24-09-2024;19:38:09.637;23101.041;15.363;OK;24-09-2024;19:38:09.637;23101.041;996;OK;25-09-2024;02:04:09.162;46260.567;15.358;OK;;;
24-09-2024;19:38:39.296;23130.700;97.469;24.962;152;1;OK;24-09-2024;19:38:39.296;23130.700;15.360;OK;24-09-2024;19:38:39.296;23130.700;996;OK;24-09-2024;19:38:39.429;23130.833;88.637;26.393;55;1;OK;24-09-2024;19:38:39.429;23130.833;15.360;OK;24-09-2024;19:38:39.429;23130.833;996;OK;24-09-2024;19:38:39.638;23131.042;98.917;24.774;62;1;OK;24-09-2024;19:38:39.638;23131.042;15.361;OK;24-09-2024;19:38:39.638;23131.042;996;OK;25-09-2024;02:05:09.163;46320.567;15.357;OK;;;
24-09-2024;19:39:09.297;23160.701;97.544;24.953;152;1;OK;24-09-2024;19:39:09.297;23160.701;15.358;OK;24-09-2024;19:39:09.297;23160.701;996;OK;24-09-2024;19:39:09.624;23161.028;88.655;26.390;55;0;OK;24-09-2024;19:39:09.624;23161.028;15.357;OK;24-09-2024;19:39:09.624;23161.028;996;OK;24-09-2024;19:39:09.431;23160.835;98.846;24.784;62;0;OK;24-09-2024;19:39:09.431;23160.835;15.358;OK;24-09-2024;19:39:09.431;23160.835;996;OK;25-09-2024;02:06:09.163;46380.567;15.360;OK;;;
24-09-2024;19:39:39.298;23190.703;97.610;24.946;152;1;OK;24-09-2024;19:39:39.298;23190.703;15.356;OK;24-09-2024;19:39:39.298;23190.703;996;OK;24-09-2024;19:39:39.432;23190.836;88.620;26.395;55;1;OK;24-09-2024;19:39:39.432;23190.836;15.357;OK;24-09-2024;19:39:39.432;23190.836;996;OK;24-09-2024;19:39:39.639;23191.043;99.078;24.756;62;1;OK;24-09-2024;19:39:39.639;23191.043;15.357;OK;24-09-2024;19:39:39.639;23191.043;996;OK;25-09-2024;02:07:09.164;46440.568;15.359;OK;;;
24-09-2024;19:40:09.294;23220.699;97.482;24.960;152;1;OK;24-09-2024;19:40:09.294;23220.699;15.359;OK;24-09-2024;19:40:09.294;23220.699;996;OK;24-09-2024;19:40:09.427;23220.831;88.646;26.391;55;1;OK;24-09-2024;19:40:09.427;23220.831;15.359;OK;24-09-2024;19:40:09.427;23220.831;996;OK;24-09-2024;19:40:09.635;23221.039;98.904;24.776;62;1;OK;24-09-2024;19:40:09.635;23221.039;15.358;OK;24-09-2024;19:40:09.635;23221.039;996;OK;25-09-2024;02:08:09.164;46500.568;15.361;OK;;;
24-09-2024;19:40:39.300;23250.704;97.487;24.960;153;0;OK;24-09-2024;19:40:39.300;23250.704;15.360;OK;24-09-2024;19:40:39.300;23250.704;996;OK;24-09-2024;19:40:39.430;23250.834;88.513;26.410;55;0;OK;24-09-2024;19:40:39.430;23250.834;15.360;OK;24-09-2024;19:40:39.430;23250.834;996;OK;24-09-2024;19:40:39.635;23251.039;98.962;24.769;62;0;OK;24-09-2024;19:40:39.635;23251.039;15.360;OK;24-09-2024;19:40:39.635;23251.039;996;OK;25-09-2024;02:09:09.167;46560.571;15.361;OK;;;
24-09-2024;19:41:09.298;23280.702;97.505;24.957;152;0;OK;24-09-2024;19:41:09.298;23280.702;15.361;OK;24-09-2024;19:41:09.298;23280.702;996;OK;24-09-2024;19:41:09.432;23280.836;88.564;26.402;55;1;OK;24-09-2024;19:41:09.432;23280.836;15.361;OK;24-09-2024;19:41:09.432;23280.836;996;OK;24-09-2024;19:41:09.638;23281.042;98.943;24.771;62;0;OK;24-09-2024;19:41:09.638;23281.042;15.361;OK;24-09-2024;19:41:09.638;23281.042;996;OK;25-09-2024;02:10:09.167;46620.571;15.357;OK;;;
24-09-2024;19:41:39.302;23310.706;97.444;24.965;152;1;OK;24-09-2024;19:41:39.302;23310.706;15.358;OK;24-09-2024;19:41:39.302;23310.706;996;OK;24-09-2024;19:41:39.435;23310.839;88.732;26.380;55;0;OK;24-09-2024;19:41:39.435;23310.839;15.358;OK;24-09-2024;19:41:39.435;23310.839;996;OK;24-09-2024;19:41:39.644;23311.048;98.837;24.784;62;0;OK;24-09-2024;19:41:39.644;23311.048;15.358;OK;24-09-2024;19:41:39.644;23311.048;996;OK;25-09-2024;02:11:09.166;46680.570;15.360;OK;;;
24-09-2024;19:42:09.303;23340.707;97.456;24.964;152;1;OK;24-09-2024;19:42:09.303;23340.707;15.359;OK;24-09-2024;19:42:09.303;23340.707;996;OK;24-09-2024;19:42:09.436;23340.840;88.589;26.399;55;1;OK;24-09-2024;19:42:09.436;23340.840;15.359;OK;24-09-2024;19:42:09.436;23340.840;996;OK;24-09-2024;19:42:09.644;23341.048;98.835;24.785;62;1;OK;24-09-2024;19:42:09.644;23341.048;15.358;OK;24-09-2024;19:42:09.644;23341.048;996;OK;25-09-2024;02:12:09.165;46740.569;15.357;OK;;;
24-09-2024;19:42:39.301;23370.705;97.506;24.958;152;0;OK;24-09-2024;19:42:39.301;23370.705;15.357;OK;24-09-2024;19:42:39.301;23370.705;996;OK;24-09-2024;19:42:39.435;23370.839;88.584;26.399;55;1;OK;24-09-2024;19:42:39.435;23370.839;15.357;OK;24-09-2024;19:42:39.435;23370.839;996;OK;24-09-2024;19:42:39.644;23371.048;99.055;24.758;62;0;OK;24-09-2024;19:42:39.644;23371.048;15.358;OK;24-09-2024;19:42:39.644;23371.048;996;OK;25-09-2024;02:13:09.167;46800.571;15.357;OK;;;
24-09-2024;19:43:09.304;23400.708;97.550;24.953;152;1;OK;24-09-2024;19:43:09.304;23400.708;15.357;OK;24-09-2024;19:43:09.304;23400.708;996;OK;24-09-2024;19:43:09.437;23400.841;88.484;26.413;55;1;OK;24-09-2024;19:43:09.437;23400.841;15.357;OK;24-09-2024;19:43:09.437;23400.841;996;OK;24-09-2024;19:43:09.643;23401.047;98.833;24.785;62;1;OK;24-09-2024;19:43:09.643;23401.047;15.356;OK;24-09-2024;19:43:09.643;23401.047;996;OK;25-09-2024;02:14:09.169;46860.573;15.363;OK;;;
24-09-2024;19:43:39.302;23430.707;97.414;24.968;152;0;OK;24-09-2024;19:43:39.302;23430.707;15.360;OK;24-09-2024;19:43:39.302;23430.707;996;OK;24-09-2024;19:43:39.436;23430.840;88.427;26.420;55;0;OK;24-09-2024;19:43:39.436;23430.840;15.361;OK;24-09-2024;19:43:39.436;23430.840;996;OK;24-09-2024;19:43:39.643;23431.047;99.078;24.755;62;1;OK;24-09-2024;19:43:39.643;23431.047;15.361;OK;24-09-2024;19:43:39.643;23431.047;996;OK;25-09-2024;02:15:09.169;46920.573;15.362;OK;;;
24-09-2024;19:44:09.303;23460.708;97.455;24.964;152;0;OK;24-09-2024;19:44:09.303;23460.708;15.356;OK;24-09-2024;19:44:09.303;23460.708;996;OK;24-09-2024;19:44:09.437;23460.842;88.386;26.426;56;0;OK;24-09-2024;19:44:09.437;23460.842;15.356;OK;24-09-2024;19:44:09.437;23460.842;996;OK;24-09-2024;19:44:09.647;23461.051;98.907;24.776;62;0;OK;24-09-2024;19:44:09.647;23461.051;15.356;OK;24-09-2024;19:44:09.647;23461.051;996;OK;25-09-2024;02:16:09.166;46980.570;15.361;OK;;;
24-09-2024;19:44:39.303;23490.707;97.439;24.966;152;1;OK;24-09-2024;19:44:39.303;23490.707;15.354;OK;24-09-2024;19:44:39.303;23490.707;996;OK;24-09-2024;19:44:39.438;23490.842;88.395;26.425;55;1;OK;24-09-2024;19:44:39.438;23490.842;15.354;OK;24-09-2024;19:44:39.438;23490.842;996;OK;24-09-2024;19:44:39.646;23491.050;98.932;24.773;62;0;OK;24-09-2024;19:44:39.646;23491.050;15.354;OK;24-09-2024;19:44:39.646;23491.050;996;OK;25-09-2024;02:17:09.169;47040.573;15.357;OK;;;
24-09-2024;19:45:09.303;23520.708;97.477;24.962;153;1;OK;24-09-2024;19:45:09.303;23520.708;15.351;OK;24-09-2024;19:45:09.303;23520.708;996;OK;24-09-2024;19:45:09.435;23520.839;88.434;26.420;55;0;OK;24-09-2024;19:45:09.435;23520.839;15.351;OK;24-09-2024;19:45:09.435;23520.839;996;OK;24-09-2024;19:45:09.644;23521.048;98.910;24.776;62;1;OK;24-09-2024;19:45:09.644;23521.048;15.351;OK;24-09-2024;19:45:09.644;23521.048;996;OK;25-09-2024;02:18:09.168;47100.573;15.356;OK;;;
24-09-2024;19:45:39.306;23550.710;97.357;24.976;152;1;OK;24-09-2024;19:45:39.306;23550.710;15.350;OK;24-09-2024;19:45:39.306;23550.710;996;OK;24-09-2024;19:45:39.441;23550.845;88.261;26.443;56;1;OK;24-09-2024;19:45:39.441;23550.845;15.350;OK;24-09-2024;19:45:39.441;23550.845;996;OK;24-09-2024;19:45:39.648;23551.052;98.829;24.786;62;1;OK;24-09-2024;19:45:39.648;23551.052;15.350;OK;24-09-2024;19:45:39.648;23551.052;996;OK;25-09-2024;02:19:09.166;47160.570;15.355;OK;;;
24-09-2024;19:46:09.307;23580.712;97.446;24.965;152;1;OK;24-09-2024;19:46:09.307;23580.712;15.356;OK;24-09-2024;19:46:09.307;23580.712;996;OK;24-09-2024;19:46:09.440;23580.844;88.205;26.449;55;1;OK;24-09-2024;19:46:09.440;23580.844;15.357;OK;24-09-2024;19:46:09.440;23580.844;996;OK;24-09-2024;19:46:09.646;23581.050;98.687;24.802;62;1;OK;24-09-2024;19:46:09.646;23581.050;15.358;OK;24-09-2024;19:46:09.646;23581.050;996;OK;25-09-2024;02:20:09.171;47220.575;15.362;OK;;;
24-09-2024;19:46:39.308;23610.712;97.459;24.964;152;1;OK;24-09-2024;19:46:39.308;23610.712;15.354;OK;24-09-2024;19:46:39.308;23610.712;996;OK;24-09-2024;19:46:39.442;23610.847;89.046;26.339;55;1;OK;24-09-2024;19:46:39.442;23610.847;15.353;OK;24-09-2024;19:46:39.442;23610.847;996;OK;24-09-2024;19:46:39.650;23611.054;98.868;24.781;62;0;OK;24-09-2024;19:46:39.650;23611.054;15.352;OK;24-09-2024;19:46:39.650;23611.054;996;OK;25-09-2024;02:21:09.169;47280.573;15.362;OK;;;
