"Time","O2","Condition","ID","Experiment","Pressure_MPa"
2.275,227.192457632415,"Blank","Excluded","10MPA_exp2",10
2.28333333333333,225.183217719988,"Blank","Excluded","10MPA_exp2",10
2.29166666666667,225.230193090468,"Blank","Excluded","10MPA_exp2",10
2.3,226.304832347245,"Blank","Excluded","10MPA_exp2",10
2.30833333333333,227.20712483004,"Blank","Excluded","10MPA_exp2",10
2.31666666666667,226.695603856672,"Blank","Excluded","10MPA_exp2",10
2.325,226.657794880619,"Blank","Excluded","10MPA_exp2",10
2.33333333333333,227.251092522867,"Blank","Excluded","10MPA_exp2",10
2.34166666666667,225.8392907252,"Blank","Excluded","10MPA_exp2",10
2.35,227.401225573959,"Blank","Excluded","10MPA_exp2",10
2.35833333333333,226.194912085062,"Blank","Excluded","10MPA_exp2",10
2.36666666666667,227.766700064061,"Blank","Excluded","10MPA_exp2",10
2.375,226.062863353583,"Blank","Excluded","10MPA_exp2",10
2.38333333333333,225.871816540688,"Blank","Excluded","10MPA_exp2",10
2.39166666666667,226.801410667959,"Blank","Excluded","10MPA_exp2",10
2.4,225.24535696118,"Blank","Excluded","10MPA_exp2",10
2.40833333333333,227.093331552443,"Blank","Excluded","10MPA_exp2",10
2.41666666666667,226.3347995396,"Blank","Excluded","10MPA_exp2",10
2.425,226.882326900114,"Blank","Excluded","10MPA_exp2",10
2.43333333333333,226.953773166041,"Blank","Excluded","10MPA_exp2",10
2.44166666666667,227.191591144401,"Blank","Excluded","10MPA_exp2",10
2.45,226.620000695393,"Blank","Excluded","10MPA_exp2",10
2.45833333333333,226.97619067373,"Blank","Excluded","10MPA_exp2",10
2.46666666666667,226.785986513587,"Blank","Excluded","10MPA_exp2",10
2.475,225.955891296468,"Blank","Excluded","10MPA_exp2",10
2.48333333333333,227.168336052812,"Blank","Excluded","10MPA_exp2",10
2.49166666666667,227.546292243219,"Blank","Excluded","10MPA_exp2",10
2.5,225.956776324833,"Blank","Excluded","10MPA_exp2",10
2.50833333333333,227.596395142287,"Blank","Excluded","10MPA_exp2",10
2.51666666666667,226.361414285923,"Blank","Excluded","10MPA_exp2",10
2.525,226.995127573275,"Blank","Excluded","10MPA_exp2",10
2.53333333333333,227.155408781667,"Blank","Excluded","10MPA_exp2",10
2.54166666666667,226.91076087567,"Blank","Excluded","10MPA_exp2",10
2.55,226.388032633779,"Blank","Excluded","10MPA_exp2",10
2.55833333333333,226.056877523929,"Blank","Excluded","10MPA_exp2",10
2.56666666666667,225.750369658874,"Blank","Excluded","10MPA_exp2",10
2.575,225.882198299343,"Blank","Excluded","10MPA_exp2",10
2.58333333333333,226.211283592823,"Blank","Excluded","10MPA_exp2",10
2.59166666666667,225.902775781727,"Blank","Excluded","10MPA_exp2",10
2.6,226.829831016251,"Blank","Excluded","10MPA_exp2",10
2.60833333333333,226.962405262615,"Blank","Excluded","10MPA_exp2",10
2.61666666666667,225.632332001898,"Blank","Excluded","10MPA_exp2",10
2.625,226.063740966617,"Blank","Excluded","10MPA_exp2",10
2.63333333333333,226.938256802687,"Blank","Excluded","10MPA_exp2",10
2.64166666666667,226.946881838015,"Blank","Excluded","10MPA_exp2",10
2.65,225.206108091269,"Blank","Excluded","10MPA_exp2",10
2.65833333333333,227.188136754878,"Blank","Excluded","10MPA_exp2",10
2.66666666666667,227.932820654303,"Blank","Excluded","10MPA_exp2",10
2.675,225.539985365967,"Blank","Excluded","10MPA_exp2",10
2.68333333333333,225.503338880401,"Blank","Excluded","10MPA_exp2",10
2.69166666666667,225.552795531256,"Blank","Excluded","10MPA_exp2",10
2.7,226.868548240646,"Blank","Excluded","10MPA_exp2",10
2.70833333333333,225.743515382474,"Blank","Excluded","10MPA_exp2",10
2.71666666666667,226.079228649059,"Blank","Excluded","10MPA_exp2",10
2.725,225.646920862281,"Blank","Excluded","10MPA_exp2",10
2.73333333333333,227.058854941971,"Blank","Excluded","10MPA_exp2",10
2.74166666666667,226.761068010748,"Blank","Excluded","10MPA_exp2",10
2.75,227.046011762884,"Blank","Excluded","10MPA_exp2",10
2.75833333333333,226.538458128065,"Blank","Excluded","10MPA_exp2",10
2.76666666666667,226.740407870462,"Blank","Excluded","10MPA_exp2",10
2.775,225.641845581593,"Blank","Excluded","10MPA_exp2",10
2.78333333333333,227.019304235882,"Blank","Excluded","10MPA_exp2",10
2.79166666666667,225.91229453565,"Blank","Excluded","10MPA_exp2",10
2.8,226.985705936624,"Blank","Excluded","10MPA_exp2",10
2.80833333333333,226.662176630477,"Blank","Excluded","10MPA_exp2",10
2.81666666666667,225.721417734895,"Blank","Excluded","10MPA_exp2",10
2.825,226.274001467036,"Blank","Excluded","10MPA_exp2",10
2.83333333333333,226.444798141806,"Blank","Excluded","10MPA_exp2",10
2.84166666666667,226.129058570081,"Blank","Excluded","10MPA_exp2",10
2.85,225.342916168532,"Blank","Excluded","10MPA_exp2",10
2.85833333333333,225.147571750965,"Blank","Excluded","10MPA_exp2",10
2.86666666666667,226.371806186717,"Blank","Excluded","10MPA_exp2",10
2.875,225.39052420886,"Blank","Excluded","10MPA_exp2",10
2.88333333333333,225.781993701108,"Blank","Excluded","10MPA_exp2",10
2.89166666666667,225.458973937682,"Blank","Excluded","10MPA_exp2",10
2.9,226.39331567009,"Blank","Excluded","10MPA_exp2",10
2.90833333333333,226.164287815268,"Blank","Excluded","10MPA_exp2",10
2.91666666666667,225.224249178898,"Blank","Excluded","10MPA_exp2",10
2.925,225.695780087733,"Blank","Excluded","10MPA_exp2",10
2.93333333333333,225.887519245376,"Blank","Excluded","10MPA_exp2",10
2.94166666666667,223.895558560466,"Blank","Excluded","10MPA_exp2",10
2.95,226.21569944863,"Blank","Excluded","10MPA_exp2",10
2.95833333333333,226.437040015522,"Blank","Excluded","10MPA_exp2",10
2.96666666666667,225.820705898636,"Blank","Excluded","10MPA_exp2",10
2.975,227.025323986643,"Blank","Excluded","10MPA_exp2",10
2.98333333333333,226.016770095793,"Blank","Excluded","10MPA_exp2",10
2.99166666666667,227.108864396857,"Blank","Excluded","10MPA_exp2",10
3,226.706856616134,"Blank","Excluded","10MPA_exp2",10
3.00833333333333,226.332324641015,"Blank","Excluded","10MPA_exp2",10
3.01666666666667,225.555456593283,"Blank","Excluded","10MPA_exp2",10
3.025,225.457191922532,"Blank","Excluded","10MPA_exp2",10
3.03333333333333,226.356296720396,"Blank","Excluded","10MPA_exp2",10
3.04166666666667,225.717868894101,"Blank","Excluded","10MPA_exp2",10
3.05,226.043341415795,"Blank","Excluded","10MPA_exp2",10
3.05833333333333,226.069916329125,"Blank","Excluded","10MPA_exp2",10
3.06666666666667,226.492947159683,"Blank","Excluded","10MPA_exp2",10
3.075,225.261709415453,"Blank","Excluded","10MPA_exp2",10
3.08333333333333,225.360762923336,"Blank","Excluded","10MPA_exp2",10
3.09166666666667,225.795054821807,"Blank","Excluded","10MPA_exp2",10
3.1,224.728405268001,"Blank","Excluded","10MPA_exp2",10
3.10833333333333,225.877994162677,"Blank","Excluded","10MPA_exp2",10
3.11666666666667,224.99900400332,"Blank","Excluded","10MPA_exp2",10
3.125,225.818929197161,"Blank","Excluded","10MPA_exp2",10
3.13333333333333,225.233459969252,"Blank","Excluded","10MPA_exp2",10
3.14166666666667,225.851445230795,"Blank","Excluded","10MPA_exp2",10
3.15,226.481664021122,"Blank","Excluded","10MPA_exp2",10
3.15833333333333,226.378681249712,"Blank","Excluded","10MPA_exp2",10
3.16666666666667,225.617109357983,"Blank","Excluded","10MPA_exp2",10
3.175,225.664185547816,"Blank","Excluded","10MPA_exp2",10
3.18333333333333,226.495419973502,"Blank","Excluded","10MPA_exp2",10
3.19166666666667,225.530730962154,"Blank","Excluded","10MPA_exp2",10
3.2,225.093777486211,"Blank","Excluded","10MPA_exp2",10
3.20833333333333,225.525666026272,"Blank","Excluded","10MPA_exp2",10
3.21666666666667,225.846361554358,"Blank","Excluded","10MPA_exp2",10
3.225,225.442009872176,"Blank","Excluded","10MPA_exp2",10
3.23333333333333,227.10031459262,"Blank","Excluded","10MPA_exp2",10
3.24166666666667,226.571982024196,"Blank","Excluded","10MPA_exp2",10
3.25,225.394983972319,"Blank","Excluded","10MPA_exp2",10
3.25833333333333,225.778946272691,"Blank","Excluded","10MPA_exp2",10
3.26666666666667,225.425059468327,"Blank","Excluded","10MPA_exp2",10
3.275,225.58731877354,"Blank","Excluded","10MPA_exp2",10
3.28333333333333,226.355602040133,"Blank","Excluded","10MPA_exp2",10
3.29166666666667,225.333719969336,"Blank","Excluded","10MPA_exp2",10
3.3,224.008430699989,"Blank","Excluded","10MPA_exp2",10
3.30833333333333,224.592366603752,"Blank","Excluded","10MPA_exp2",10
3.31666666666667,225.957662497351,"Blank","Excluded","10MPA_exp2",10
3.325,225.795945953121,"Blank","Excluded","10MPA_exp2",10
3.33333333333333,224.475067655491,"Blank","Excluded","10MPA_exp2",10
3.34166666666667,224.674721219007,"Blank","Excluded","10MPA_exp2",10
3.35,226.821305679353,"Blank","Excluded","10MPA_exp2",10
3.35833333333333,225.218306100587,"Blank","Excluded","10MPA_exp2",10
3.36666666666667,224.18894902579,"Blank","Excluded","10MPA_exp2",10
3.375,225.043594335907,"Blank","Excluded","10MPA_exp2",10
3.38333333333333,225.056363028948,"Blank","Excluded","10MPA_exp2",10
3.39166666666667,225.010325198904,"Blank","Excluded","10MPA_exp2",10
3.4,225.029025764345,"Blank","Excluded","10MPA_exp2",10
3.40833333333333,225.205524518676,"Blank","Excluded","10MPA_exp2",10
3.41666666666667,223.545183989996,"Blank","Excluded","10MPA_exp2",10
3.425,223.997982748708,"Blank","Excluded","10MPA_exp2",10
3.43333333333333,225.22929849778,"Blank","Excluded","10MPA_exp2",10
3.44166666666667,225.473560863523,"Blank","Excluded","10MPA_exp2",10
3.45,225.51375565194,"Blank","Excluded","10MPA_exp2",10
3.45833333333333,225.108348205945,"Blank","Excluded","10MPA_exp2",10
3.46666666666667,225.13389703434,"Blank","Excluded","10MPA_exp2",10
3.475,224.062371024007,"Blank","Excluded","10MPA_exp2",10
3.48333333333333,226.576219381234,"Blank","Excluded","10MPA_exp2",10
3.49166666666667,225.031375436688,"Blank","Excluded","10MPA_exp2",10
3.5,224.798076729979,"Blank","Excluded","10MPA_exp2",10
3.50833333333333,225.30007532669,"Blank","Excluded","10MPA_exp2",10
3.51666666666667,225.667477277344,"Blank","Excluded","10MPA_exp2",10
3.525,224.107275834164,"Blank","Excluded","10MPA_exp2",10
3.53333333333333,225.399148908564,"Blank","Excluded","10MPA_exp2",10
3.54166666666667,224.855923636219,"Blank","Excluded","10MPA_exp2",10
3.55,224.792150285802,"Blank","Excluded","10MPA_exp2",10
3.55833333333333,225.721417734895,"Blank","Excluded","10MPA_exp2",10
3.56666666666667,225.408674523676,"Blank","Excluded","10MPA_exp2",10
3.575,224.741152006127,"Blank","Excluded","10MPA_exp2",10
3.58333333333333,224.473257110454,"Blank","Excluded","10MPA_exp2",10
3.59166666666667,224.160811574651,"Blank","Excluded","10MPA_exp2",10
3.6,224.94470454094,"Blank","Excluded","10MPA_exp2",10
3.60833333333333,224.75660903548,"Blank","Excluded","10MPA_exp2",10
3.61666666666667,225.316439946724,"Blank","Excluded","10MPA_exp2",10
3.625,224.322874932516,"Blank","Excluded","10MPA_exp2",10
3.63333333333333,225.313757961255,"Blank","Excluded","10MPA_exp2",10
3.64166666666667,224.562381144154,"Blank","Excluded","10MPA_exp2",10
3.65,224.700209919948,"Blank","Excluded","10MPA_exp2",10
3.65833333333333,224.459625524808,"Blank","Excluded","10MPA_exp2",10
3.66666666666667,225.488151364761,"Blank","Excluded","10MPA_exp2",10
3.675,223.225676690512,"Blank","Excluded","10MPA_exp2",10
3.68333333333333,223.93950781061,"Blank","Excluded","10MPA_exp2",10
3.69166666666667,225.275390222053,"Blank","Excluded","10MPA_exp2",10
3.7,225.234351453924,"Blank","Excluded","10MPA_exp2",10
3.70833333333333,224.895994656507,"Blank","Excluded","10MPA_exp2",10
3.71666666666667,223.809932705011,"Blank","Excluded","10MPA_exp2",10
3.725,225.550386944858,"Blank","Excluded","10MPA_exp2",10
3.73333333333333,224.055568102659,"Blank","Excluded","10MPA_exp2",10
3.74166666666667,223.480983198288,"Blank","Excluded","10MPA_exp2",10
3.75,225.376240480239,"Blank","Excluded","10MPA_exp2",10
3.75833333333333,224.669703080451,"Blank","Excluded","10MPA_exp2",10
3.76666666666667,224.538716792262,"Blank","Excluded","10MPA_exp2",10
3.775,225.003491947171,"Blank","Excluded","10MPA_exp2",10
3.78333333333333,224.838136833829,"Blank","Excluded","10MPA_exp2",10
3.79166666666667,225.857417601199,"Blank","Excluded","10MPA_exp2",10
3.8,223.664133058604,"Blank","Excluded","10MPA_exp2",10
3.80833333333333,223.919110840368,"Blank","Excluded","10MPA_exp2",10
3.81666666666667,224.329686330765,"Blank","Excluded","10MPA_exp2",10
3.825,225.589705081418,"Blank","Excluded","10MPA_exp2",10
3.83333333333333,223.873344152592,"Blank","Excluded","10MPA_exp2",10
3.84166666666667,224.615133058256,"Blank","Excluded","10MPA_exp2",10
3.85,224.237967881355,"Blank","Excluded","10MPA_exp2",10
3.85833333333333,223.101535411618,"Blank","Excluded","10MPA_exp2",10
3.86666666666667,224.054661361573,"Blank","Excluded","10MPA_exp2",10
3.875,224.573320030916,"Blank","Excluded","10MPA_exp2",10
3.88333333333333,223.83166086993,"Blank","Excluded","10MPA_exp2",10
3.89166666666667,223.226971243613,"Blank","Excluded","10MPA_exp2",10
3.9,224.456020421302,"Blank","Excluded","10MPA_exp2",10
3.90833333333333,223.488156698188,"Blank","Excluded","10MPA_exp2",10
3.91666666666667,223.328639201964,"Blank","Excluded","10MPA_exp2",10
3.925,224.967534704366,"Blank","Excluded","10MPA_exp2",10
3.93333333333333,224.739350512543,"Blank","Excluded","10MPA_exp2",10
3.94166666666667,225.425636462227,"Blank","Excluded","10MPA_exp2",10
3.95,224.770775932537,"Blank","Excluded","10MPA_exp2",10
3.95833333333333,224.674721219007,"Blank","Excluded","10MPA_exp2",10
3.96666666666667,224.577822615371,"Blank","Excluded","10MPA_exp2",10
3.975,225.401829095713,"Blank","Excluded","10MPA_exp2",10
3.98333333333333,224.299256837312,"Blank","Excluded","10MPA_exp2",10
3.99166666666667,225.084254520398,"Blank","Excluded","10MPA_exp2",10
4,224.680642688399,"Blank","Excluded","10MPA_exp2",10
4.00833333333333,224.387379164862,"Blank","Excluded","10MPA_exp2",10
4.01666666666667,224.804004003803,"Blank","Excluded","10MPA_exp2",10
4.025,224.293826906375,"Blank","Excluded","10MPA_exp2",10
4.03333333333333,226.30731212149,"Blank","Excluded","10MPA_exp2",10
4.04166666666667,224.469649580994,"Blank","Excluded","10MPA_exp2",10
4.05,224.161290105966,"Blank","Excluded","10MPA_exp2",10
4.05833333333333,224.377861476804,"Blank","Excluded","10MPA_exp2",10
4.06666666666667,224.80310645238,"Blank","Excluded","10MPA_exp2",10
4.075,224.126783350665,"Blank","Excluded","10MPA_exp2",10
1,208.912193257549,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.00833333333333,207.480736094813,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.01666666666667,208.442301391115,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.025,205.659006402449,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.03333333333333,205.4329213005,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.04166666666667,207.225739162289,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.05,208.519180147571,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.05833333333333,208.887327058422,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.06666666666667,207.263856159999,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.075,208.222045693768,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.08333333333333,205.396102756856,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.09166666666667,208.418631048519,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.1,208.113367053328,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.10833333333333,207.623278810161,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.11666666666667,207.213977753338,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.125,207.466430973391,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.13333333333333,207.622921555583,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.14166666666667,207.577441058863,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.15,208.085275523222,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.15833333333333,208.136196986734,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.16666666666667,208.796160996019,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.175,206.980958415191,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.18333333333333,207.401365961267,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.19166666666667,207.533727487914,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.2,206.809635596126,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.20833333333333,208.534637302416,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.21666666666667,208.620438537197,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.225,207.857346145469,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.23333333333333,205.992729203153,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.24166666666667,208.673756257622,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.25,206.867242642138,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.25833333333333,208.277207086853,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.26666666666667,207.333824680843,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.275,209.402782844715,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.28333333333333,206.295145941344,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.29166666666667,205.607289746422,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.3,207.33705030793,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.30833333333333,206.360234495348,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.31666666666667,207.344513240322,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.325,207.768750785541,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.33333333333333,205.61643212481,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.34166666666667,206.147582114183,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.35,207.321660692782,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.35833333333333,208.482452081787,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.36666666666667,208.978781386149,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.375,209.275788462102,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.38333333333333,206.150477481118,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.39166666666667,206.998845685481,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.4,208.277100718565,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.40833333333333,206.082704265001,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.41666666666667,209.772413710847,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.425,208.32487256855,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.43333333333333,206.501907511936,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.44166666666667,207.317400856963,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.45,207.33154979391,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.45833333333333,204.83760906992,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.46666666666667,207.410993199665,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.475,206.415396749353,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.48333333333333,207.492608467074,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.49166666666667,207.130771607425,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.5,207.721706126065,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.50833333333333,207.938005097783,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.51666666666667,206.943757349512,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.525,207.831213978879,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.53333333333333,206.869875747132,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.54166666666667,207.618813120967,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.55,206.96999322254,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.55833333333333,207.19162882932,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.56666666666667,207.134819953526,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.575,208.420841142952,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.58333333333333,207.029594995594,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.59166666666667,207.091675585215,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.6,209.309154416384,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.60833333333333,207.622232410832,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.61666666666667,208.330091932554,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.625,208.440905682367,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.63333333333333,207.085139315369,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.64166666666667,207.169149530601,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.65,208.036444693487,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.65833333333333,208.739495653997,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.66666666666667,207.48926073902,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.675,207.392666229809,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.68333333333333,206.436114826717,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.69166666666667,207.969066614231,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.7,206.782431338128,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.70833333333333,207.347941550957,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.71666666666667,207.140877279303,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.725,208.528418079919,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.73333333333333,206.633963745717,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.74166666666667,208.241835616247,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.75,206.319304784076,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.75833333333333,208.84194982077,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.76666666666667,206.032212516599,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.775,207.563504785781,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.78333333333333,206.342500342451,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.79166666666667,207.834407634638,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.8,209.527978751367,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.80833333333333,208.179131020404,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.81666666666667,208.772044028872,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.825,207.550135042992,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.83333333333333,208.072840086968,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.84166666666667,206.47512744548,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.85,206.115718747735,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.85833333333333,206.184751065555,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.86666666666667,207.558170735249,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.875,207.817001854807,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.88333333333333,207.016823743813,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.89166666666667,207.99398982701,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.9,208.292231982715,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.90833333333333,205.827877828402,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.91666666666667,207.097388590317,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.925,207.324192126991,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.93333333333333,206.188106865991,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.94166666666667,207.413971671262,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.95,209.706706657774,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.95833333333333,209.167854561687,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.96666666666667,205.359795960126,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.975,207.749497147308,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.98333333333333,207.58596088303,"ZooATM","Zoo.2","10MPA_exp2",0.1
1.99166666666667,207.489407123666,"ZooATM","Zoo.2","10MPA_exp2",0.1
2,208.608581991916,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.00833333333333,208.210473842982,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.01666666666667,207.256589383442,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.025,206.84353134968,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.03333333333333,208.734801765438,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.04166666666667,207.63173762748,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.05,208.160716810115,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.05833333333333,206.972678839572,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.06666666666667,208.337970290722,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.075,207.514896967125,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.08333333333333,207.854074671618,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.09166666666667,207.95195222479,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.1,207.059837497769,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.10833333333333,208.097568253722,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.11666666666667,207.043300980545,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.125,210.131731513481,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.13333333333333,206.822869299224,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.14166666666667,208.115541244502,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.15,209.559028568269,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.15833333333333,208.833502641498,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.16666666666667,207.330243636247,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.175,207.543646483204,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.18333333333333,207.151043591322,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.19166666666667,208.598201563883,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.2,206.867923954369,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.20833333333333,206.849824253125,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.21666666666667,207.705243237475,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.225,208.59517058736,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.23333333333333,207.584135805409,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.24166666666667,208.400006792782,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.25,207.73989973863,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.25833333333333,208.190399570356,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.26666666666667,206.582701874987,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.275,207.561907472947,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.28333333333333,210.141880777067,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.29166666666667,208.253431710328,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.3,208.980665065202,"ZooATM","Zoo.2","10MPA_exp2",0.1
2.30833333333333,207.390980320723,"ZooATM","Zoo.2","10MPA_exp2",0.1
