;;; ;Oxygen;Oxygen;Oxygen;;Compensation;Temperature;('C);;Pressure;Humidity;Temp. Probe;Int. Temp.;Analog In;Raw Data:; dphi (°);;;Signal;Intensity;(mV);;Ambient;Light;(mV);;Advanced Raw Values (only logged while raw data window is open);
19/09/2024;12:40:12;7650.00;;95.705;93.787;99.100;---;15.557;15.557;15.557;---;997.03;69.217;15.557;---;---;25.179;25.180;24.940;---;67.354;24.797;7.980;---;4.870;5.698;3.681;---;;
19/09/2024;12:40:42;7680.00;;95.958;93.730;98.266;---;15.552;15.552;15.552;---;996.98;69.139;15.552;---;---;25.149;25.188;25.041;---;67.358;24.804;7.966;---;4.870;5.698;3.682;---;;
19/09/2024;12:41:12;7710.00;;95.338;93.254;98.460;---;15.551;15.551;15.551;---;996.99;68.928;15.551;---;---;25.225;25.248;25.017;---;67.329;24.803;7.980;---;4.866;5.691;3.666;---;;
19/09/2024;12:41:42;7740.00;;95.678;93.678;98.170;---;15.548;15.548;15.548;---;996.99;68.851;15.548;---;---;25.184;25.195;25.053;---;67.346;24.762;7.984;---;4.892;5.658;3.656;---;;
19/09/2024;12:42:12;7770.00;;95.438;93.745;98.307;---;15.553;15.553;15.553;---;996.94;68.928;15.553;---;---;25.214;25.187;25.036;---;67.358;24.792;7.986;---;4.897;5.691;3.672;---;;
19/09/2024;12:42:42;7800.00;;95.741;93.042;98.177;---;15.554;15.554;15.554;---;996.96;68.516;15.554;---;---;25.176;25.274;25.051;---;67.372;24.775;7.974;---;4.885;5.713;3.684;---;;
19/09/2024;12:43:12;7830.00;;95.485;93.487;97.944;---;15.549;15.549;15.549;---;996.92;68.203;15.549;---;---;25.208;25.220;25.080;---;67.321;24.762;7.973;---;4.911;5.699;3.673;---;;
19/09/2024;12:43:42;7860.00;;95.492;93.740;98.611;---;15.550;15.550;15.550;---;996.89;68.035;15.550;---;---;25.208;25.189;25.000;---;67.342;24.780;7.964;---;4.881;5.681;3.664;---;;
19/09/2024;12:44:12;7890.00;;95.925;94.122;98.739;---;15.557;15.557;15.557;---;996.88;68.020;15.557;---;---;25.154;25.140;24.985;---;67.358;24.767;7.968;---;4.911;5.712;3.670;---;;
19/09/2024;12:44:42;7920.00;;95.758;93.549;98.857;---;15.563;15.563;15.563;---;996.93;67.854;15.563;---;---;25.174;25.210;24.970;---;67.361;24.792;7.979;---;4.927;5.719;3.686;---;;
19/09/2024;12:45:12;7950.00;;95.601;93.418;99.564;---;15.557;15.557;15.557;---;996.94;67.885;15.557;---;---;25.193;25.227;24.888;---;67.342;24.768;7.975;---;4.903;5.679;3.681;---;;
19/09/2024;12:45:42;7980.00;;95.687;93.484;98.361;---;15.556;15.556;15.556;---;996.92;67.949;15.556;---;---;25.183;25.220;25.029;---;67.321;24.807;7.966;---;4.944;5.677;3.673;---;;
19/09/2024;12:46:12;8010.00;;95.463;92.880;98.366;---;15.557;15.557;15.557;---;996.91;67.875;15.557;---;---;25.210;25.296;25.029;---;67.337;24.820;7.968;---;4.914;5.738;3.676;---;;
19/09/2024;12:46:42;8040.00;;95.160;93.251;97.430;---;15.562;15.562;15.562;---;996.89;68.084;15.562;---;---;25.248;25.249;25.141;---;67.332;24.828;7.967;---;4.896;5.720;3.676;---;;
19/09/2024;12:47:12;8070.00;;96.197;93.416;97.837;---;15.566;15.566;15.566;---;996.94;68.203;15.566;---;---;25.119;25.226;25.091;---;67.346;24.849;7.971;---;4.886;5.725;3.679;---;;
19/09/2024;12:47:42;8100.00;;95.128;93.504;98.215;---;15.560;15.560;15.560;---;996.90;68.333;15.560;---;---;25.251;25.217;25.047;---;67.379;24.861;7.980;---;4.915;5.728;3.689;---;;
19/09/2024;12:48:12;8130.00;;95.929;93.283;98.792;---;15.556;15.556;15.556;---;996.90;68.480;15.556;---;---;25.154;25.245;24.978;---;67.344;24.867;7.975;---;4.920;5.716;3.687;---;;
19/09/2024;12:48:42;8160.00;;95.729;92.550;97.859;---;15.555;15.555;15.555;---;996.92;68.577;15.555;---;---;25.178;25.338;25.090;---;67.373;24.905;7.975;---;4.954;5.706;3.693;---;;
19/09/2024;12:49:12;8190.00;;95.265;92.991;98.562;---;15.554;15.554;15.554;---;996.92;68.681;15.554;---;---;25.235;25.282;25.6;---;67.384;24.911;7.982;---;4.937;5.722;3.676;---;;
19/09/2024;12:49:42;8220.00;;95.414;92.983;98.887;---;15.561;15.561;15.561;---;996.90;68.727;15.561;---;---;25.216;25.282;24.967;---;67.392;24.927;7.978;---;4.894;5.703;3.671;---;;
19/09/2024;12:50:12;8250.00;;95.735;92.587;98.172;---;15.556;15.556;15.556;---;996.91;68.821;15.556;---;---;25.177;25.332;25.052;---;67.383;24.908;7.991;---;4.912;5.690;3.683;---;;
19/09/2024;12:50:42;8280.00;;95.567;93.083;98.206;---;15.554;15.554;15.554;---;996.87;68.938;15.554;---;---;25.199;25.271;25.049;---;67.406;24.911;7.980;---;4.891;5.767;3.668;---;;
19/09/2024;12:51:12;8310.00;;95.779;92.893;98.962;---;15.556;15.556;15.556;---;996.92;68.938;15.556;---;---;25.172;25.294;24.958;---;67.391;24.904;7.977;---;4.925;5.707;3.669;---;;
19/09/2024;12:51:42;8340.00;;95.441;93.003;98.150;---;15.561;15.561;15.561;---;996.91;69.012;15.561;---;---;25.213;25.280;25.054;---;67.406;24.943;7.979;---;4.923;5.690;3.684;---;;
19/09/2024;12:52:12;8370.00;;95.339;92.271;99.056;---;15.566;15.566;15.566;---;996.91;69.111;15.566;---;---;25.225;25.371;24.946;---;67.397;24.902;7.987;---;4.900;5.688;3.666;---;;
19/09/2024;12:52:42;8400.00;;95.569;93.176;99.000;---;15.562;15.562;15.562;---;996.94;69.012;15.562;---;---;25.196;25.257;24.953;---;67.352;24.892;7.993;---;4.951;5.739;3.676;---;;
19/09/2024;12:53:12;8430.00;;95.982;92.722;97.817;---;15.560;15.560;15.560;---;996.89;69.172;15.560;---;---;25.147;25.315;25.094;---;67.378;24.921;7.980;---;4.908;5.724;3.669;---;;
19/09/2024;12:53:42;8460.00;;96.113;92.528;98.347;---;15.560;15.560;15.560;---;996.94;69.111;15.560;---;---;25.130;25.340;25.030;---;67.393;24.931;7.980;---;4.887;5.744;3.699;---;;
19/09/2024;12:54:12;8490.00;;95.301;92.648;98.195;---;15.557;15.557;15.557;---;996.88;69.012;15.557;---;---;25.231;25.326;25.049;---;67.414;24.914;7.987;---;4.952;5.686;3.674;---;;
19/09/2024;12:54:42;8520.00;;95.245;93.058;98.069;---;15.557;15.557;15.557;---;996.85;68.968;15.557;---;---;25.238;25.274;25.065;---;67.391;24.883;7.990;---;4.884;5.707;3.691;---;;
19/09/2024;12:55:12;8550.00;;95.332;92.535;98.244;---;15.556;15.556;15.556;---;996.96;68.905;15.556;---;---;25.226;25.339;25.043;---;67.553;24.928;7.986;---;4.896;5.702;3.687;---;;
19/09/2024;12:55:42;8580.00;;94.804;92.823;97.960;---;15.558;15.558;15.558;---;996.94;68.831;15.558;---;---;25.291;25.302;25.076;---;67.610;24.914;7.973;---;4.905;5.741;3.693;---;;
19/09/2024;12:56:12;8610.00;;94.902;92.416;98.148;---;15.561;15.561;15.561;---;996.91;68.768;15.561;---;---;25.280;25.354;25.055;---;67.568;24.961;7.982;---;4.908;5.722;3.675;---;;
19/09/2024;12:56:42;8640.00;;95.245;92.679;98.806;---;15.561;15.561;15.561;---;996.89;68.851;15.561;---;---;25.238;25.321;24.976;---;67.585;24.937;7.985;---;4.925;5.757;3.666;---;;
19/09/2024;12:57:12;8670.00;;95.258;92.426;98.639;---;15.558;15.558;15.558;---;996.93;68.778;15.558;---;---;25.236;25.353;24.996;---;67.578;24.937;7.974;---;4.883;5.741;3.677;---;;
19/09/2024;12:57:42;8700.00;;94.926;92.683;98.155;---;15.551;15.551;15.551;---;996.93;68.727;15.551;---;---;25.277;25.321;25.054;---;67.569;24.959;7.981;---;4.895;5.712;3.668;---;;
19/09/2024;12:58:12;8730.00;;95.264;92.521;99.419;---;15.559;15.559;15.559;---;996.91;68.709;15.559;---;---;25.235;25.341;24.904;---;67.572;24.959;7.978;---;4.919;5.766;3.685;---;;
19/09/2024;12:58:42;8760.00;;95.368;92.329;98.452;---;15.561;15.561;15.561;---;996.90;68.681;15.561;---;---;25.222;25.365;25.018;---;67.553;24.988;7.977;---;4.893;5.714;3.682;---;;
19/09/2024;12:59:12;8790.00;;95.213;92.554;98.545;---;15.566;15.566;15.566;---;996.89;68.289;15.566;---;---;25.240;25.336;25.8;---;67.559;24.950;7.988;---;4.946;5.694;3.676;---;;
19/09/2024;12:59:42;8820.00;;94.970;92.077;99.261;---;15.559;15.559;15.559;---;996.96;67.959;15.559;---;---;25.270;25.397;24.922;---;67.543;24.963;7.972;---;4.888;5.747;3.663;---;;
19/09/2024;13:00:12;8850.00;;95.397;92.444;99.076;---;15.558;15.558;15.558;---;996.96;67.812;15.558;---;---;25.217;25.350;24.944;---;67.520;24.961;7.973;---;4.878;5.704;3.695;---;;
19/09/2024;13:00:42;8880.00;;94.966;91.955;98.607;---;15.555;15.555;15.555;---;996.94;67.738;15.555;---;---;25.272;25.413;25.000;---;67.540;24.982;7.978;---;4.870;5.723;3.676;---;;
19/09/2024;13:01:12;8910.00;;95.541;91.831;98.555;---;15.556;15.556;15.556;---;996.92;67.791;15.556;---;---;25.201;25.429;25.6;---;67.540;24.988;7.976;---;4.918;5.695;3.665;---;;
19/09/2024;13:01:42;8940.00;;95.426;91.880;97.932;---;15.557;15.557;15.557;---;996.99;67.738;15.557;---;---;25.215;25.422;25.080;---;67.514;25.048;7.979;---;4.926;5.705;3.677;---;;
19/09/2024;13:02:12;8970.00;;95.771;91.819;99.252;---;15.553;15.553;15.553;---;996.91;67.773;15.553;---;---;25.172;25.431;24.925;---;67.490;24.982;7.975;---;4.903;5.721;3.682;---;;
19/09/2024;13:02:42;9000.00;;95.381;92.398;98.165;---;15.551;15.551;15.551;---;996.92;67.577;15.551;---;---;25.221;25.358;25.053;---;67.514;24.985;7.987;---;4.901;5.735;3.676;---;;
19/09/2024;13:03:12;9030.00;;95.503;92.274;98.189;---;15.552;15.552;15.552;---;996.88;67.493;15.552;---;---;25.207;25.373;25.051;---;67.498;25.035;7.999;---;4.900;5.726;3.675;---;;
19/09/2024;13:03:42;9060.00;;95.332;91.919;98.838;---;15.553;15.553;15.553;---;996.93;67.585;15.553;---;---;25.227;25.418;24.974;---;67.540;25.045;7.969;---;4.880;5.681;3.674;---;;
19/09/2024;13:04:12;9090.00;;94.648;91.905;99.095;---;15.556;15.556;15.556;---;996.93;67.723;15.556;---;---;25.311;25.420;24.942;---;67.499;25.024;7.977;---;4.929;5.758;3.680;---;;
19/09/2024;13:04:42;9120.00;;95.181;91.966;98.708;---;15.548;15.548;15.548;---;996.90;67.895;15.548;---;---;25.247;25.414;24.989;---;67.503;25.060;7.974;---;4.915;5.690;3.682;---;;
19/09/2024;13:05:12;9150.00;;95.279;91.108;98.096;---;15.547;15.547;15.547;---;996.95;68.066;15.547;---;---;25.233;25.523;25.062;---;67.512;25.039;7.978;---;4.901;5.721;3.680;---;;
19/09/2024;13:05:42;9180.00;;95.839;91.166;98.881;---;15.553;15.553;15.553;---;996.94;68.246;15.553;---;---;25.165;25.515;24.968;---;67.521;25.040;7.984;---;4.915;5.675;3.668;---;;
19/09/2024;13:06:12;9210.00;;95.107;91.044;98.725;---;15.557;15.557;15.557;---;996.90;68.269;15.557;---;---;25.254;25.531;24.987;---;67.528;25.071;7.980;---;4.892;5.709;3.690;---;;
19/09/2024;13:06:42;9240.00;;95.745;91.770;98.652;---;15.560;15.560;15.560;---;996.89;68.460;15.560;---;---;25.176;25.437;24.995;---;67.509;25.049;7.983;---;4.883;5.695;3.669;---;;
19/09/2024;13:07:12;9270.00;;95.404;89.742;98.923;---;15.558;15.558;15.558;---;996.90;68.544;15.558;---;---;25.218;25.701;24.963;---;67.526;25.182;7.972;---;4.900;5.695;3.659;---;;
19/09/2024;13:07:42;9300.00;;94.613;90.471;98.945;---;15.557;15.557;15.557;---;996.90;68.597;15.557;---;---;25.316;25.605;24.960;---;67.563;25.114;7.978;---;4.876;5.724;3.689;---;;
19/09/2024;13:08:12;9330.00;;95.128;91.317;98.570;---;15.557;15.557;15.557;---;996.92;68.745;15.557;---;---;25.251;25.496;25.5;---;67.578;25.117;7.982;---;4.886;5.679;3.680;---;;
19/09/2024;13:08:42;9360.00;;95.329;91.583;98.871;---;15.559;15.559;15.559;---;996.94;68.760;15.559;---;---;25.226;25.460;24.969;---;67.549;25.073;7.994;---;4.909;5.719;3.663;---;;
19/09/2024;13:09:12;9390.00;;95.114;91.238;98.386;---;15.556;15.556;15.556;---;996.94;68.905;15.556;---;---;25.253;25.505;25.026;---;67.555;25.072;7.982;---;4.916;5.714;3.665;---;;
19/09/2024;13:09:42;9420.00;;95.615;91.500;97.200;---;15.551;15.551;15.551;---;997.01;68.920;15.551;---;---;25.191;25.471;25.168;---;67.538;25.102;7.996;---;4.865;5.683;3.668;---;;
19/09/2024;13:10:12;9450.00;;95.319;91.194;98.141;---;15.551;15.551;15.551;---;996.98;68.958;15.551;---;---;25.228;25.512;25.056;---;67.522;25.092;7.980;---;4.916;5.702;3.669;---;;
19/09/2024;13:10:42;9480.00;;95.411;90.600;98.412;---;15.555;15.555;15.555;---;996.93;68.859;15.555;---;---;25.216;25.588;25.023;---;67.552;25.060;7.981;---;4.941;5.699;3.656;---;;
19/09/2024;13:11:12;9510.00;;94.923;91.428;98.887;---;15.556;15.556;15.556;---;996.93;68.851;15.556;---;---;25.277;25.481;24.966;---;67.535;25.095;7.980;---;4.907;5.712;3.686;---;;
19/09/2024;13:11:42;9540.00;;94.860;91.400;98.286;---;15.557;15.557;15.557;---;997.00;68.913;15.557;---;---;25.284;25.484;25.038;---;67.524;25.064;7.983;---;4.896;5.713;3.692;---;;
19/09/2024;13:12:12;9570.00;;95.105;91.178;98.680;---;15.550;15.550;15.550;---;997.01;68.841;15.550;---;---;25.254;25.513;24.991;---;67.556;25.091;7.982;---;4.919;5.667;3.673;---;;
19/09/2024;13:12:42;9600.00;;95.031;91.353;98.482;---;15.550;15.550;15.550;---;996.96;68.709;15.550;---;---;25.264;25.491;25.015;---;67.557;25.087;7.996;---;4.872;5.688;3.646;---;;
19/09/2024;13:13:12;9630.00;;95.236;90.792;98.239;---;15.555;15.555;15.555;---;996.99;68.768;15.555;---;---;25.238;25.562;25.043;---;67.577;25.079;7.976;---;4.888;5.730;3.684;---;;
19/09/2024;13:13:42;9660.00;;95.293;91.553;97.998;---;15.557;15.557;15.557;---;997.02;68.798;15.557;---;---;25.230;25.464;25.071;---;67.577;25.078;7.989;---;4.876;5.705;3.667;---;;
19/09/2024;13:14:12;9690.00;;94.967;92.154;98.553;---;15.550;15.550;15.550;---;997.00;68.778;15.550;---;---;25.271;25.388;25.6;---;67.557;25.059;7.989;---;4.937;5.739;3.704;---;;
19/09/2024;13:14:42;9720.00;;94.947;90.946;98.048;---;15.552;15.552;15.552;---;997.00;68.607;15.552;---;---;25.274;25.543;25.067;---;67.566;25.064;7.989;---;4.885;5.698;3.665;---;;
19/09/2024;13:15:12;9750.00;;95.140;91.365;98.279;---;15.561;15.561;15.561;---;997.00;68.579;15.561;---;---;25.249;25.488;25.038;---;67.574;25.073;7.990;---;4.881;5.654;3.661;---;;
19/09/2024;13:15:42;9780.00;;95.335;91.044;98.168;---;15.561;15.561;15.561;---;996.96;68.084;15.561;---;---;25.225;25.530;25.051;---;67.564;25.084;7.996;---;4.849;5.686;3.676;---;;
19/09/2024;13:16:12;9810.00;;95.729;91.787;98.358;---;15.564;15.564;15.564;---;996.99;67.791;15.564;---;---;25.176;25.433;25.028;---;67.572;25.064;7.966;---;4.850;5.683;3.650;---;;
19/09/2024;13:16:42;9840.00;;95.239;91.561;98.743;---;15.555;15.555;15.555;---;996.98;67.738;15.555;---;---;25.237;25.464;24.983;---;67.546;25.072;7.972;---;4.925;5.712;3.663;---;;
19/09/2024;13:17:12;9870.00;;94.738;91.505;97.827;---;15.555;15.555;15.555;---;996.98;67.791;15.555;---;---;25.299;25.471;25.093;---;67.602;25.092;7.982;---;4.880;5.712;3.659;---;;
19/09/2024;13:17:42;9900.00;;94.467;91.582;98.176;---;15.560;15.560;15.560;---;996.99;67.905;15.560;---;---;25.333;25.460;25.050;---;67.608;25.084;7.985;---;4.873;5.712;3.669;---;;
19/09/2024;13:18:12;9930.00;;95.143;90.964;97.966;---;15.560;15.560;15.560;---;996.98;68.035;15.560;---;---;25.249;25.540;25.076;---;67.579;25.085;7.978;---;4.881;5.714;3.660;---;;
19/09/2024;13:18:42;9960.00;;94.940;91.395;97.522;---;15.562;15.562;15.562;---;996.97;68.203;15.562;---;---;25.274;25.484;25.129;---;67.587;25.079;7.979;---;4.910;5.707;3.676;---;;
19/09/2024;13:19:12;9990.00;;94.755;91.381;98.317;---;15.552;15.552;15.552;---;997.00;68.279;15.552;---;---;25.297;25.487;25.034;---;67.599;25.090;7.984;---;4.913;5.669;3.665;---;;
19/09/2024;13:19:42;10020.00;;95.532;91.596;97.993;---;15.544;15.544;15.544;---;997.00;68.386;15.544;---;---;25.202;25.459;25.073;---;67.629;25.056;7.988;---;4.867;5.698;3.680;---;;
19/09/2024;13:20:12;10050.00;;94.885;90.954;98.445;---;15.551;15.551;15.551;---;997.00;68.508;15.551;---;---;25.281;25.542;25.019;---;67.614;25.089;7.991;---;4.920;5.708;3.664;---;;
19/09/2024;13:20:42;10080.00;;95.296;91.158;98.153;---;15.548;15.548;15.548;---;997.03;68.577;15.548;---;---;25.230;25.515;25.054;---;67.617;25.093;7.991;---;4.966;5.720;3.668;---;;
19/09/2024;13:21:12;10110.00;;95.354;91.314;99.233;---;15.545;15.545;15.545;---;996.98;68.630;15.545;---;---;25.225;25.496;24.927;---;67.603;25.122;7.986;---;4.909;5.718;3.662;---;;
19/09/2024;13:21:42;10140.00;;95.000;91.151;98.862;---;15.539;15.539;15.539;---;996.99;68.691;15.539;---;---;25.268;25.518;24.971;---;67.610;25.125;7.992;---;4.876;5.723;3.668;---;;
19/09/2024;13:22:12;10170.00;;95.126;91.219;98.866;---;15.543;15.543;15.543;---;996.95;68.622;15.543;---;---;25.253;25.509;24.971;---;67.646;25.108;7.993;---;4.944;5.756;3.687;---;;
19/09/2024;13:22:42;10200.00;;94.680;91.290;99.268;---;15.548;15.548;15.548;---;996.95;68.681;15.548;---;---;25.307;25.499;24.922;---;67.648;25.082;7.996;---;4.866;5.684;3.674;---;;
19/09/2024;13:23:12;10230.00;;95.457;91.833;98.111;---;15.552;15.552;15.552;---;997.01;68.745;15.552;---;---;25.211;25.429;25.058;---;67.626;25.081;7.990;---;4.900;5.739;3.676;---;;
19/09/2024;13:23:42;10260.00;;95.284;91.093;97.785;---;15.546;15.546;15.546;---;996.99;68.727;15.546;---;---;25.233;25.525;25.098;---;67.615;25.085;7.979;---;4.936;5.712;3.664;---;;
19/09/2024;13:24:12;10290.00;;95.493;90.846;98.849;---;15.543;15.543;15.543;---;996.94;68.615;15.543;---;---;25.208;25.557;24.973;---;67.590;25.085;7.984;---;4.924;5.726;3.679;---;;
19/09/2024;13:24:42;10320.00;;94.876;91.490;98.552;---;15.544;15.544;15.544;---;997.02;68.691;15.544;---;---;25.283;25.473;25.7;---;67.611;25.092;7.982;---;4.876;5.689;3.679;---;;
19/09/2024;13:25:12;10350.00;;95.188;91.116;99.141;---;15.550;15.550;15.550;---;996.99;68.661;15.550;---;---;25.245;25.521;24.936;---;67.611;25.086;7.979;---;4.917;5.730;3.679;---;;
19/09/2024;13:25:42;10380.00;;95.092;90.745;97.990;---;15.556;15.556;15.556;---;996.95;68.554;15.556;---;---;25.256;25.569;25.073;---;67.625;25.104;7.985;---;4.902;5.714;3.683;---;;
19/09/2024;13:26:12;10410.00;;94.857;91.169;98.499;---;15.552;15.552;15.552;---;996.97;68.562;15.552;---;---;25.285;25.514;25.12;---;67.613;25.104;7.999;---;4.928;5.701;3.664;---;;
19/09/2024;13:26:42;10440.00;;95.077;91.223;97.499;---;15.548;15.548;15.548;---;996.99;68.562;15.548;---;---;25.258;25.508;25.133;---;67.622;25.081;7.990;---;4.874;5.711;3.673;---;;
19/09/2024;13:27:12;10470.00;;94.863;90.979;98.423;---;15.545;15.545;15.545;---;997.04;68.353;15.545;---;---;25.284;25.539;25.023;---;67.627;25.080;8.2;---;4.859;5.688;3.666;---;;
19/09/2024;13:27:42;10500.00;;94.512;91.121;98.172;---;15.550;15.550;15.550;---;996.96;68.333;15.550;---;---;25.328;25.521;25.053;---;67.648;25.089;7.990;---;4.891;5.698;3.664;---;;
19/09/2024;13:28:12;10530.00;;95.174;91.316;98.248;---;15.551;15.551;15.551;---;997.04;68.193;15.551;---;---;25.245;25.494;25.042;---;67.646;25.088;7.974;---;4.883;5.683;3.662;---;;
19/09/2024;13:28:42;10560.00;;95.254;91.028;98.170;---;15.543;15.543;15.543;---;997.00;67.875;15.543;---;---;25.237;25.533;25.052;---;67.650;25.107;7.984;---;4.923;5.676;3.682;---;;
19/09/2024;13:29:12;10590.00;;95.087;91.153;98.426;---;15.546;15.546;15.546;---;997.02;67.694;15.546;---;---;25.257;25.517;25.021;---;67.651;25.089;7.986;---;4.924;5.726;3.684;---;;
19/09/2024;13:29:42;10620.00;;94.836;91.363;98.741;---;15.544;15.544;15.544;---;997.00;67.639;15.544;---;---;25.288;25.490;24.985;---;67.657;25.091;7.990;---;4.889;5.710;3.676;---;;
19/09/2024;13:30:12;10650.00;;94.896;91.225;98.062;---;15.554;15.554;15.554;---;997.01;67.575;15.554;---;---;25.280;25.507;25.064;---;67.664;25.078;7.991;---;4.931;5.702;3.674;---;;
19/09/2024;13:30:42;10680.00;;95.229;90.601;98.152;---;15.556;15.556;15.556;---;997.04;67.387;15.556;---;---;25.238;25.587;25.053;---;67.633;25.100;7.999;---;4.863;5.701;3.656;---;;
19/09/2024;13:31:12;10710.00;;94.877;91.453;97.924;---;15.544;15.544;15.544;---;997.02;67.425;15.544;---;---;25.283;25.478;25.082;---;67.653;25.093;7.997;---;4.864;5.711;3.678;---;;
19/09/2024;13:31:42;10740.00;;94.968;91.572;98.812;---;15.542;15.542;15.542;---;997.01;67.621;15.542;---;---;25.272;25.463;24.976;---;67.664;25.087;7.985;---;4.909;5.718;3.665;---;;
19/09/2024;13:32:12;10770.00;;94.546;90.618;98.244;---;15.546;15.546;15.546;---;997.00;67.791;15.546;---;---;25.324;25.586;25.043;---;67.702;25.110;7.993;---;4.894;5.676;3.643;---;;
19/09/2024;13:32:42;10800.00;;94.733;91.114;98.708;---;15.551;15.551;15.551;---;997.07;67.905;15.551;---;---;25.300;25.520;24.987;---;67.691;25.116;7.982;---;4.931;5.685;3.685;---;;
19/09/2024;13:33:12;10830.00;;95.152;90.901;97.488;---;15.545;15.545;15.545;---;997.07;68.101;15.545;---;---;25.248;25.549;25.134;---;67.676;25.115;7.986;---;4.883;5.701;3.662;---;;
19/09/2024;13:33:42;10860.00;;94.771;91.384;98.126;---;15.545;15.545;15.545;---;997.07;68.193;15.545;---;---;25.296;25.486;25.058;---;67.662;25.132;7.988;---;4.885;5.697;3.658;---;;
19/09/2024;13:34:12;10890.00;;95.168;90.708;98.233;---;15.540;15.540;15.540;---;997.01;68.279;15.540;---;---;25.247;25.575;25.045;---;67.702;25.098;7.994;---;4.848;5.690;3.653;---;;
19/09/2024;13:34:42;10920.00;;94.415;90.468;98.614;---;15.545;15.545;15.545;---;997.01;68.470;15.545;---;---;25.341;25.606;25.000;---;67.702;25.128;7.996;---;4.863;5.697;3.658;---;;
19/09/2024;13:35:12;10950.00;;94.723;90.958;98.820;---;15.550;15.550;15.550;---;997.05;68.447;15.550;---;---;25.301;25.540;24.974;---;67.717;25.094;7.985;---;4.884;5.697;3.666;---;;
19/09/2024;13:35:42;10980.00;;94.569;91.210;97.683;---;15.546;15.546;15.546;---;997.02;68.597;15.546;---;---;25.321;25.510;25.110;---;67.707;25.109;7.981;---;4.864;5.722;3.661;---;;
19/09/2024;13:36:12;11010.00;;94.729;91.332;98.804;---;15.540;15.540;15.540;---;997.03;68.691;15.540;---;---;25.302;25.494;24.977;---;67.709;25.094;7.982;---;4.924;5.726;3.670;---;;
19/09/2024;13:36:42;11040.00;;94.999;91.282;97.884;---;15.543;15.543;15.543;---;997.07;68.745;15.543;---;---;25.268;25.499;25.086;---;67.719;25.090;7.978;---;4.940;5.723;3.681;---;;
19/09/2024;13:37:12;11070.00;;94.748;90.524;98.031;---;15.545;15.545;15.545;---;997.03;68.745;15.545;---;---;25.299;25.598;25.069;---;67.725;25.100;7.978;---;4.932;5.714;3.674;---;;
19/09/2024;13:37:42;11100.00;;94.830;90.862;97.801;---;15.549;15.549;15.549;---;997.03;68.753;15.549;---;---;25.288;25.554;25.096;---;67.709;25.109;7.996;---;4.884;5.735;3.667;---;;
19/09/2024;13:38:12;11130.00;;94.727;90.607;98.159;---;15.546;15.546;15.546;---;997.01;68.745;15.546;---;---;25.301;25.587;25.054;---;67.725;25.130;8.1;---;4.923;5.685;3.665;---;;
19/09/2024;13:38:42;11160.00;;94.965;91.306;97.791;---;15.541;15.541;15.541;---;997.08;68.661;15.541;---;---;25.272;25.497;25.097;---;67.702;25.091;7.987;---;4.918;5.676;3.686;---;;
19/09/2024;13:39:12;11190.00;;94.888;90.840;98.419;---;15.549;15.549;15.549;---;997.01;68.691;15.549;---;---;25.282;25.557;25.022;---;67.711;25.117;7.979;---;4.869;5.763;3.667;---;;
19/09/2024;13:39:42;11220.00;;94.746;91.118;98.692;---;15.548;15.548;15.548;---;997.03;68.745;15.548;---;---;25.299;25.521;24.990;---;67.725;25.112;7.985;---;4.893;5.708;3.662;---;;
19/09/2024;13:40:12;11250.00;;94.314;91.083;98.289;---;15.555;15.555;15.555;---;996.99;68.577;15.555;---;---;25.353;25.525;25.037;---;67.714;25.126;7.982;---;4.909;5.687;3.684;---;;
19/09/2024;13:40:42;11280.00;;94.695;91.252;98.550;---;15.546;15.546;15.546;---;996.99;68.554;15.546;---;---;25.306;25.504;25.7;---;67.714;25.108;7.985;---;4.890;5.714;3.663;---;;
19/09/2024;13:41:12;11310.00;;94.444;91.102;98.817;---;15.546;15.546;15.546;---;997.01;68.480;15.546;---;---;25.337;25.524;24.976;---;67.725;25.117;7.968;---;4.925;5.705;3.669;---;;
19/09/2024;13:41:42;11340.00;;94.778;90.895;98.159;---;15.550;15.550;15.550;---;996.96;68.462;15.550;---;---;25.295;25.551;25.053;---;67.728;25.126;7.990;---;4.868;5.715;3.676;---;;
19/09/2024;13:42:12;11370.00;;94.459;90.687;97.539;---;15.548;15.548;15.548;---;996.97;68.045;15.548;---;---;25.335;25.577;25.128;---;67.749;25.085;7.993;---;4.887;5.724;3.662;---;;
19/09/2024;13:42:42;11400.00;;94.589;91.036;97.923;---;15.552;15.552;15.552;---;996.95;67.791;15.552;---;---;25.319;25.532;25.082;---;67.745;25.127;7.985;---;4.871;5.681;3.652;---;;
19/09/2024;13:43:12;11430.00;;94.712;91.859;98.058;---;15.544;15.544;15.544;---;997.02;67.773;15.544;---;---;25.304;25.426;25.066;---;67.725;25.100;7.984;---;4.929;5.735;3.657;---;;
19/09/2024;13:43:42;11460.00;;94.749;90.541;98.698;---;15.543;15.543;15.543;---;996.92;67.592;15.543;---;---;25.300;25.598;24.992;---;67.760;25.119;7.985;---;4.855;5.710;3.677;---;;
19/09/2024;13:44:12;11490.00;;94.698;90.729;98.654;---;15.544;15.544;15.544;---;996.92;67.547;15.544;---;---;25.306;25.573;24.996;---;67.764;25.111;7.995;---;4.858;5.680;3.668;---;;
